Site,Longitude (degE),Latitude (degN),Site Depth (m),published_archival_depth (m),age_model (y BP),d13C (VPDB),d18O (VPDB),Taxon_flag,Ocean_flag(1=Atl.;2=Pac.;3=Ind.)
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.543,11866.0,0.38,1.92,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.583,11904.0,0.42,1.87,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.603,11921.7,0.49,1.93,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.623,11939.4,0.45,1.99,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.663,11969.8,0.45,2.28,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.683,11980.8,0.4,1.93,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.703,11992.8,0.41,1.86,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.743,12016.5,0.38,1.95,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.763,12027.5,0.34,1.92,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.783,12037.8,0.42,1.92,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.823,12061.5,0.45,2.07,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.843,12074.1,0.42,1.86,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.863,12085.8,0.51,2.0,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.883,12096.8,0.44,2.0,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.903,12108.8,0.36,1.99,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.923,12121.5,0.5,1.96,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.943,12132.8,0.28,1.97,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,4.983,12155.5,0.54,1.83,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.003,12166.8,0.44,2.0,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.023,12178.1,0.46,1.95,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.063,12200.8,0.1,1.88,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.083,12212.8,0.32,1.91,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.103,12224.8,0.27,1.96,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.143,12249.5,0.43,1.85,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.163,12261.1,0.35,1.86,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.183,12274.1,0.37,1.99,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.223,12299.1,0.73,1.91,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.243,12311.8,0.36,1.94,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.263,12325.8,0.51,1.91,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.303,12350.8,0.68,2.04,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.323,12364.1,0.52,1.97,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.343,12377.1,0.57,2.03,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.383,12401.8,0.45,2.02,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.403,12414.8,0.42,1.96,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.423,12426.8,0.37,1.94,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.463,12454.7,0.29,2.13,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.483,12471.4,0.45,2.12,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.503,12488.7,0.56,2.03,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.523,12506.0,0.45,2.0,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.543,12523.7,0.46,2.12,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.563,12540.7,0.76,2.4,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.583,12557.4,0.6,2.04,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.623,12591.4,0.58,2.16,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.643,12608.4,0.43,2.12,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.703,12656.4,0.55,2.06,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.723,12671.1,0.38,2.12,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.743,12685.4,0.62,2.13,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.783,12716.4,0.62,2.03,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.803,12732.1,0.56,2.14,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.823,12747.4,0.59,2.12,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.843,12763.4,0.63,2.08,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.863,12779.7,0.64,2.2,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.883,12796.7,0.62,2.11,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.903,12813.7,0.73,2.05,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.923,12833.3,0.63,2.14,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.943,12858.499999999998,0.15,2.0,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.963,12889.1,0.46,2.09,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,5.983,12919.2,0.7,1.89,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.023,12978.5,0.575,2.22,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.043,13008.9,0.63,2.02,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.063,13038.8,0.54,2.2,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.103,13119.0,0.775,2.49,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.123,13159.0,0.85,2.54,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.143,13200.0,0.68,2.38,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.163,13241.0,0.66,2.44,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.183,13281.0,0.78,2.57,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.203,13320.7,0.71,2.53,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.223,13358.7,0.86,2.37,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.243,13396.7,0.45,2.5,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.263,13435.0,0.58,2.54,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.283,13472.7,0.55,2.54,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.303,13509.7,0.56,2.515,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.323,13547.4,0.53,2.41,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.343,13585.7,0.75,2.65,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.363,13623.7,0.65,2.7,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.383,13664.0,0.78,2.46,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.403,13704.3,0.67,2.59,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.423,13746.0,0.52,2.45,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.443,13787.3,0.44,2.66,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.463,13828.0,0.48,2.5,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.483,13869.6,0.61,2.56,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.503,13924.9,0.63,2.52,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.523,13991.9,0.54,2.49,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.543,14058.5,0.57,2.6,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.563,14125.8,0.58,2.58,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.583,14195.9,0.72,2.65,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.603,14262.9,0.72,2.62,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.623,14331.2,0.5,2.74,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.643,14399.9,0.49,2.61,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.663,14465.2,0.88,2.65,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.683,14532.5,0.89,2.59,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.703,14598.6,0.95,2.48,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.723,14661.0,0.54,2.45,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.743,14721.7,0.8,2.61,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.763,14780.4,0.62,2.68,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.783,14838.4,0.63,1.95,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.803,14894.4,0.74,2.59,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.823,14950.1,0.72,2.25,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.863,15061.1,0.58,2.21,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.883,15117.7,0.75,2.51,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.903,15174.299999999996,0.77,2.61,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.923,15236.3,0.77,2.37,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.943,15296.699999999995,0.8,2.93,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.963,15357.6,0.665,2.39,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,6.983,15420.6,0.72,2.45,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.003,15486.2,0.7,2.9,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.043,15619.9,0.77,2.35,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.063,15734.4,0.83,2.31,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.083,15870.4,0.74,2.22,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.103,16007.7,0.8,2.58,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.143,16284.8,0.83,2.32,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.293,17238.600000000002,0.74,2.7,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.323,17419.8,0.47,2.15,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.363,17603.2,0.655,2.3,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.383,17689.9,0.3,1.76,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.483,18075.0,0.72,1.75,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.523,18232.9,1.35,3.09,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.603,18646.2,1.29,3.3,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.623,18751.0,0.51,2.61,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.643,18852.7,0.35,1.89,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.683,19048.4,1.0,2.13,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.703,19144.4,0.38,1.97,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.723,19242.4,1.43,3.23,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.743,19337.4,1.27,3.19,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.803,19622.8,1.32,3.2,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,7.883,19996.8,1.18,3.3,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.063,20928.6,0.62,1.94,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.143,21425.6,1.32,3.18,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.182,21665.800000000003,1.33,3.17,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.203,21798.6,1.44,3.09,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.263,22162.0,1.38,3.2,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.303,22402.7,1.19,3.2,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.343,22642.0,1.61,1.575,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.383,22882.299999999992,0.65,2.45,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.423,23127.0,1.41,3.13,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.463,23365.99999999999,1.225,3.185,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.483,23484.4,0.62,2.63,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.523,23690.7,1.23,3.14,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.543,23789.4,1.17,3.26,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.563,23885.1,1.3,3.37,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.583,23976.2,1.3,3.15,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.643,24231.0,1.23,3.12,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.703,24491.5,1.22,3.18,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.743,24678.3,1.18,2.88,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.783,24878.9,1.01,3.23,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.863,25360.6,1.44,2.96,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.903,25604.0,1.29,3.17,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.923,25724.6,1.48,3.36,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.943,25845.1,1.32,3.04,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.963,25962.99999999999,1.3,3.14,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,8.983,26083.6,1.32,3.11,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.043,26453.3,1.38,2.98,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.083,26702.9,1.01,3.13,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.103,26826.3,1.23,2.71,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.123,26949.6,1.36,3.19,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.163,27206.1,1.22,3.25,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.183,27341.800000000003,1.13,2.98,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.223,27607.7,1.29,3.06,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.243,27744.4,1.06,3.19,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.343,28437.4,1.14,2.8,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.403,28855.4,1.355,2.795,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.423,28994.300000000003,1.3,2.62,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.463,29277.39999999999,1.22,2.71,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.483,29418.300000000003,0.67,1.98,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.503,29560.800000000003,1.26,2.97,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.543,29764.4,1.11,2.67,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.583,29874.8,1.12,2.85,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.643,30031.8,1.44,2.82,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.683,30130.5,1.2,2.6,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.703,30178.5,1.32,2.74,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.723,30225.2,1.25,2.825,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.743,30271.9,1.26,3.0,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.763,30316.9,1.235,3.04,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.783,30362.6,1.33,2.8,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.803,30405.6,1.15,2.98,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.843,30497.2,1.27,2.78,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.863,30545.2,1.42,2.75,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.883,30592.5,1.12,2.99,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.903,30643.1,1.22,2.64,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.923,30694.8,1.465,2.555,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.943,30749.8,1.25,2.99,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.963,30805.099999999995,1.145,2.845,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,9.983,30861.4,1.07,3.12,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.003,30919.7,1.28,2.91,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.023,30978.7,1.325,2.8,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.043,31037.0,1.09,2.67,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.063,31096.6,1.34,2.71,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.083,31159.0,1.03,2.91,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.103,31219.3,1.33,2.92,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.123,31281.3,1.325,2.74,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.143,31342.6,0.85,3.17,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.163,31407.2,1.28,2.82,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.183,31470.7,1.34,2.72,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.203,31525.2,1.3,2.68,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.243,31622.5,1.26,2.66,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.263,31671.0,1.31,2.78,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.283,31715.6,1.18,2.84,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.303,31759.6,0.83,3.03,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.343,31854.4,1.22,2.74,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.363,31910.0,0.955,2.92,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.383,31968.0,0.61,2.94,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.403,32023.8,1.37,2.52,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.443,32139.6,0.885,2.965,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.483,32261.300000000003,0.76,3.07,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.563,32510.9,0.86,3.0,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.603,32642.8,1.11,2.89,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.643,32775.9,1.34,2.56,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.703,32972.9,1.245,2.64,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.723,33040.2,1.22,2.58,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.743,33109.8,0.63,2.79,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.763,33193.3,0.76,2.91,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.823,33460.8,1.07,2.72,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.883,33708.49999999999,1.29,2.73,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,10.963,34005.399999999994,1.14,2.81,4.0,1
KNR166-2-26JPC,-83.2523,24.3268,546.0,11.123,34554.8,0.97,2.91,4.0,1
MD08-3180,-31.128,37.999,3050.0,1.605,11417.5,1.198,4.411,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.655,11524.5,0.281,2.055,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.705,11628.5,0.435,2.626,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.735,11676.5,0.419,2.542,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.745,11689.5,0.794,2.896,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.765,11714.0,0.38,2.741,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.815,11774.0,-0.731,3.603,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.835,11797.5,0.116,2.515,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.855,11821.0,0.268,2.622,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.885,11856.0,0.471,2.684,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.895,11868.0,0.612,2.689,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.905,11880.0,0.532,2.817,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.955,11938.0,0.635,2.527,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.975,11961.5,0.063,2.817,1.0,1
MD08-3180,-31.128,37.999,3050.0,1.985,11973.0,0.45,2.734,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.005,11997.0,0.643,2.72,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.015,12008.5,1.16,3.387,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.055,12056.0,0.483,2.535,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.075,12079.5,0.413,2.495,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.125,12137.5,-0.405,2.406,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.155,12172.0,0.611,2.844,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.165,12183.5,0.106,2.586,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.175,12194.5,0.269,2.905,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.215,12238.5,0.354,2.821,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.235,12260.5,0.262,2.708,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.325,12367.0,0.39,2.856,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.335,12379.0,0.626,2.86,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.375,12428.0,0.539,2.832,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.385,12440.5,0.367,2.952,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.435,12503.0,0.759,2.902,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.475,12554.5,0.334,2.906,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.525,12618.0,0.544,2.831,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.605,12721.0,0.555,2.771,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.655,12785.0,0.318,3.046,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.665,12797.5,0.681,2.882,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.705,12868.5,0.87,3.108,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.715,12897.5,0.971,3.045,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.745,13008.5,0.669,3.125,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.755,13048.0,0.768,3.129,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.775,13128.0,0.721,3.128,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.785,13168.0,0.607,3.028,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.805,13246.0,0.672,3.122,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.815,13284.5,0.734,2.906,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.825,13322.5,0.508,2.851,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.845,13396.5,0.899,3.049,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.855,13434.0,0.913,3.023,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.865,13471.0,0.786,2.939,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.905,13619.5,0.783,3.25,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.915,13656.5,0.638,3.038,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.925,13694.0,0.762,2.954,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.935,13732.0,0.843,2.948,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.945,13770.0,0.597,3.117,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.955,13808.0,1.049,3.068,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.965,13846.0,0.631,3.052,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.975,13884.0,0.805,3.203,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.985,13921.5,0.876,3.148,1.0,1
MD08-3180,-31.128,37.999,3050.0,2.995,13959.5,0.255,3.218,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.005,13996.5,0.871,3.122,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.015,14031.5,0.918,3.112,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.045,14139.0,0.63,3.256,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.055,14175.5,0.726,3.08,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.065,14211.5,0.353,3.157,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.075,14246.5,0.426,2.989,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.085,14280.5,0.745,3.058,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.105,14349.0,0.82,3.277,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.125,14419.5,0.374,2.98,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.135,14454.0,0.538,3.195,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.145,14488.0,0.428,3.24,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.155,14521.0,0.477,3.172,1.0,1
MD08-3180,-31.128,37.999,3050.0,3.165,14550.5,0.174,3.088,1.0,1
