# NOAA Paleoclimatology Program - Paleocean Site Data
# m952042s-tab.txt
# Complete Data
# File Created: 18-Jan-2005
#
#*********************************************************************************
# Please cite the contributor and the original publications when using these data
#*********************************************************************************
#
# Missing Values indicated by '-999'
#
# PI:             Nicholas J. Shackleton
# Core/Site:      MD952042
# Latitude:       37.48.00N	( 37.8)
# Longitude:      10.10.00W	( -10.16667)
# Water Depth(m): 3146
#
# Publications:
#   Shackleton, N.J., M.A. Hall, and E. Vincent. 2000. Phase relationships between
#     millennial scale events 64000 to 24000 years ago. Paleoceanography 15(6):565.
#------------------
#
# Description & Notes:
#   MD952042 High Resolution Oxygen and Carbon Isotope Data.
#   Data precision: better than .1 per mil. Chronostratigraphic information: direct
#   AMS and match to coral ages for events; GRIP Date of data generation: 1996. Please
#   note: tuning to GISP2 60-75 ka (GISP-matched agemod,
revised June 2002 at 68.72
#   ka)
#
# Variables:
#             depth         Depth (cm)
#             yrBP GRIP     radiocarbon years B.P. (Libby half-life; B.P. = 1950)
#             yrBP GISP     radiocarbon years B.P. (Libby half-life; B.P. = 1950)
#             d13Ch.eleg    delta C13 PDB (Hoeglundina elegans)
#             d18Ocwuell_corr             delta O18 PDB (benthic foraminifers) corrected to compare with Uvigerina spp.
#             d18Oh.eleg    delta O18 PDB (Hoeglundina elegans)
#             d13Cp.wuell   delta C13 PDB (Planulina wuellerstorfi)
#             d18Op.wuell   delta O18 PDB (Planulina wuellerstorfi)
#             d13Cg.bull    delta C13 PDB (Globigerina bulloides)
#             d18Og.bull    delta O18 PDB (Globigerina bulloides)
#             d13Cg.affin   delta C13 PDB (Globobulimina affinis)
#             d18Og.affin   delta O18 PDB (Globobulimina affinis)
#             d13Ccibid     delta C13 PDB (Cibicidoides sp.)
#             d18Ocibid     delta O18 PDB (Cibicidoides sp.)
#             d13Cu.pereg   delta C13 PDB (Uvigerina peregrina)
#             d18Ou.pereg   delta O18 PDB (Uvigerina peregrina)
#             d13Cm.barle   delta C13 PDB (Melonis barleanum)
#             d18Om.barle   delta O18 PDB (Melonis barleanum)
#
# CORE: MD952042
depth	yrBP GRIP	yrBP GISP	d13Ch.eleg	d18Ocwuell_corr	d18Oh.eleg	d13Cp.wuell	d18Op.wuell	d13Cg.bull	d18Og.bull	d13Cg.affin	d18Og.affin	d13Ccibid	d18Ocibid	d13Cu.pereg	d18Ou.pereg	d13Cm.barle	d18Om.barle	notes
1250	-999	-999	-999	4.61	-999	0.71	3.97	-999	-999	-999	-999	0.71	3.97	-999	-999	-999	-999	MD95-2042M99/1284
1250	-999	-999	-999	4.57	-999	-999	-999	-999	-999	-999	-999	-0.92	4.72	-0.92	4.72	-999	-999	MD95-2042M99/1531
1250	-999	-999	-999	-999	-999	-999	-999	-0.81	1.73	-999	-999	-999	-999	-999	-999	-999	-999	P96/815
1252	-999	-999	-999	4.59	-999	-999	-999	-999	-999	-1.73	4.89	-1.73	4.89	-999	-999	-999	-999	MD95-2042M99/1282
1252	-999	-999	-999	4.51	-999	-999	-999	-999	-999	-999	-999	-0.86	4.66	-0.86	4.66	-999	-999	MD95-2042M99/1281
1252	-999	-999	-999	-999	-999	-999	-999	-0.95	1.3	-999	-999	-999	-999	-999	-999	-999	-999	P96/2861
1252	-999	-999	-999	-999	-999	-999	-999	-0.56	1.61	-999	-999	-999	-999	-999	-999	-999	-999	P96/3021
1256	-999	-999	-999	4.82	-999	-999	-999	-999	-999	-1.78	5.12	-1.78	5.12	-999	-999	-999	-999	MD95-2042M99/1534
1256	-999	-999	-999	4.7	-999	-999	-999	-999	-999	-999	-999	-0.84	4.85	-0.84	4.85	-999	-999	MD95-2042M99/1283
1256	-999	-999	-999	4.71	-999	-999	-999	-999	-999	-999	-999	-0.77	4.86	-0.77	4.86	-999	-999	MD95-2042M99/1533
1256	-999	-999	-999	-999	-999	-999	-999	-0.32	1.65	-999	-999	-999	-999	-999	-999	-999	-999	P96/2862
1256	-999	-999	-999	-999	-999	-999	-999	-0.91	1.38	-999	-999	-999	-999	-999	-999	-999	-999	P96/3022
1260	-999	-999	-999	4.58	-999	-999	-999	-999	-999	-1.88	4.88	-1.88	4.88	-999	-999	-999	-999	MD95-2042M99/1287
1260	-999	-999	-999	4.42	-999	0.49	3.78	-999	-999	-999	-999	0.49	3.78	-999	-999	-999	-999	MD95-2042M99/1285
1260	-999	-999	-999	4.46	-999	-999	-999	-999	-999	-999	-999	-0.83	4.61	-0.83	4.61	-999	-999	MD95-2042M99/1286
1260	-999	-999	-999	-999	-999	-999	-999	-1.11	1.33	-999	-999	-999	-999	-999	-999	-999	-999	P95/2884
1264	-999	-999	-999	4.42	-999	-999	-999	-999	-999	-2.03	4.72	-2.03	4.72	-999	-999	-999	-999	MD95-2042M99/1289
1264	-999	-999	-999	4.29	-999	0.37	3.65	-999	-999	-999	-999	0.37	3.65	-999	-999	-999	-999	MD95-2042M99/1288
1264	-999	-999	-999	-999	-999	-999	-999	-1.28	1.24	-999	-999	-999	-999	-999	-999	-999	-999	P96/2863
1264	-999	-999	-999	-999	-999	-999	-999	-1.01	1.21	-999	-999	-999	-999	-999	-999	-999	-999	P96/3023
1268	-999	-999	-999	4.39	-999	-999	-999	-999	-999	-1.97	4.69	-1.97	4.69	-999	-999	-999	-999	MD95-2042M99/1290
1268	-999	-999	-999	-999	-999	-999	-999	-0.87	1.48	-999	-999	-999	-999	-999	-999	-999	-999	P96/2864
1268	-999	-999	-999	-999	-999	-999	-999	-1.15	1.03	-999	-999	-999	-999	-999	-999	-999	-999	P96/3024
1270	-999	-999	-999	4.42	-999	-999	-999	-999	-999	-1.97	4.72	-1.97	4.72	-999	-999	-999	-999	MD95-2042M99/1535
1270	-999	-999	-999	4.34	-999	0.16	3.7	-999	-999	-999	-999	0.16	3.7	-999	-999	-999	-999	MD95-2042M99/1294
1270	-999	-999	-999	-999	-999	-999	-999	-1.08	1.14	-999	-999	-999	-999	-999	-999	-999	-999	P96/816
1271	32900	35330	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	MD95-2042M99/1291
1272	-999	-999	-999	4.36	-999	-999	-999	-999	-999	-2.07	4.66	-2.07	4.66	-999	-999	-999	-999	MD95-2042M99/1291
1272	-999	-999	-999	4.11	-999	0.21	3.47	-999	-999	-999	-999	0.21	3.47	-999	-999	-999	-999	MD95-2042M99/1292
1272	-999	-999	-999	-999	-999	-999	-999	-1.16	1.43	-999	-999	-999	-999	-999	-999	-999	-999	P96/2865
1272	-999	-999	-999	-999	-999	-999	-999	-0.9	1.53	-999	-999	-999	-999	-999	-999	-999	-999	P96/3025
1276	-999	-999	-999	4.42	-999	-999	-999	-999	-999	-1.88	4.72	-1.88	4.72	-999	-999	-999	-999	MD95-2042M99/1293
1276	-999	-999	-999	-999	-999	-999	-999	-0.79	1.91	-999	-999	-999	-999	-999	-999	-999	-999	P96/2866
1276	-999	-999	-999	-999	-999	-999	-999	-0.82	1.65	-999	-999	-999	-999	-999	-999	-999	-999	P96/3026
1280	-999	-999	-999	4.38	-999	-999	-999	-999	-999	-1.86	4.68	-1.86	4.68	-999	-999	-999	-999	MD95-2042M99/1295
1280	-999	-999	-999	-999	-999	-999	-999	-0.85	2.09	-999	-999	-999	-999	-999	-999	-999	-999	P95/2885
1284	-999	-999	-999	4.39	-999	-999	-999	-999	-999	-1.99	4.69	-1.99	4.69	-999	-999	-999	-999	MD95-2042M99/1298
1284	-999	-999	-999	-999	-999	-999	-999	-0.99	2.07	-999	-999	-999	-999	-999	-999	-999	-999	P96/2867
1284	-999	-999	-999	-999	-999	-999	-999	-0.94	2.13	-999	-999	-999	-999	-999	-999	-999	-999	P96/3027
1288	-999	-999	-999	4.45	-999	-999	-999	-999	-999	-1.95	4.75	-1.95	4.75	-999	-999	-999	-999	MD95-2042M99/1536
1288	-999	-999	-999	4.72	-999	-999	-999	-999	-999	-1.82	5.02	-1.82	5.02	-999	-999	-999	-999	MD95-2042M99/1299
1288	-999	-999	-999	4.33	-999	0.63	3.69	-999	-999	-999	-999	0.63	3.69	-999	-999	-999	-999	MD95-2042M99/1300
1288	-999	-999	-999	4.34	-999	-999	-999	-999	-999	-999	-999	-1.22	4.49	-1.22	4.49	-999	-999	MD95-2042M99/1537
1288	-999	-999	-999	-999	-999	-999	-999	-0.67	1.92	-999	-999	-999	-999	-999	-999	-999	-999	P96/2868
1288	-999	-999	-999	-999	-999	-999	-999	-0.82	1.78	-999	-999	-999	-999	-999	-999	-999	-999	P96/3028
1292	-999	-999	-999	4.46	-999	-999	-999	-999	-999	-1.9	4.76	-1.9	4.76	-999	-999	-999	-999	MD95-2042M99/1301
1292	-999	-999	-999	-999	-999	-999	-999	-0.6	2.26	-999	-999	-999	-999	-999	-999	-999	-999	P96/2869
1292	-999	-999	-999	-999	-999	-999	-999	-0.86	2.01	-999	-999	-999	-999	-999	-999	-999	-999	P96/3029
1296	-999	-999	-999	4.59	-999	-999	-999	-999	-999	-1.93	4.89	-1.93	4.89	-999	-999	-999	-999	MD95-2042M99/1303
1296	-999	-999	-999	4.59	-999	-999	-999	-999	-999	-999	-999	-0.78	4.74	-0.78	4.74	-999	-999	MD95-2042M99/1302
1296	-999	-999	-999	-999	-999	-999	-999	-0.86	1.82	-999	-999	-999	-999	-999	-999	-999	-999	P96/2870
1296	-999	-999	-999	-999	-999	-999	-999	-0.74	1.77	-999	-999	-999	-999	-999	-999	-999	-999	P96/3030
1300	-999	-999	-999	4.54	-999	-999	-999	-999	-999	-1.8	4.84	-1.8	4.84	-999	-999	-999	-999	MD95-2042M99/1297
1300	-999	-999	-999	4.53	-999	0.51	3.89	-999	-999	-999	-999	0.51	3.89	-999	-999	-999	-999	MD95-2042M99/1296
1300	-999	-999	-999	-999	-999	-999	-999	-0.94	2.2	-999	-999	-999	-999	-999	-999	-999	-999	P95/2886
1302	33960	36330	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	MD95-2042M99/1305
1304	-999	-999	-999	4.52	-999	-999	-999	-999	-999	-1.66	4.82	-1.66	4.82	-999	-999	-999	-999	MD95-2042M99/1305
1304	-999	-999	-999	4.53	-999	0.59	3.89	-999	-999	-999	-999	0.59	3.89	-999	-999	-999	-999	MD95-2042M99/1304
1304	-999	-999	-999	4.47	-999	-999	-999	-999	-999	-999	-999	-1	4.62	-1	4.62	-999	-999	MD95-2042M99/1306
1304	-999	-999	-999	-999	-999	-999	-999	-1.02	1.45	-999	-999	-999	-999	-999	-999	-999	-999	P96/2871
1304	-999	-999	-999	-999	-999	-999	-999	-0.96	1.31	-999	-999	-999	-999	-999	-999	-999	-999	P96/3031
1308	-999	-999	-999	4.39	-999	0.52	3.75	-999	-999	-999	-999	0.52	3.75	-999	-999	-999	-999	MD95-2042M99/1307
1308	-999	-999	-999	-999	-999	-999	-999	-1.09	1.39	-999	-999	-999	-999	-999	-999	-999	-999	P96/2872
1308	-999	-999	-999	-999	-999	-999	-999	-1.2	1.37	-999	-999	-999	-999	-999	-999	-999	-999	P96/3032
1310	-999	-999	-999	-999	-999	-999	-999	-1.56	1.33	-999	-999	-999	-999	-999	-999	-999	-999	P96/817
1312	-999	-999	-999	4.34	-999	0.25	3.7	-999	-999	-999	-999	0.25	3.7	-999	-999	-999	-999	MD95-2042M99/1308
1312	-999	-999	-999	-999	-999	-999	-999	-1.06	1.17	-999	-999	-999	-999	-999	-999	-999	-999	P96/2873
1316	-999	-999	-999	4.55	-999	0.64	3.91	-999	-999	-999	-999	0.64	3.91	-999	-999	-999	-999	MD95-2042M99/1309
1316	-999	-999	-999	-999	-999	-999	-999	-1.26	1.16	-999	-999	-999	-999	-999	-999	-999	-999	P96/2874
1320	-999	-999	-999	4.36	-999	0.62	3.72	-999	-999	-999	-999	0.62	3.72	-999	-999	-999	-999	MD95-2042M99/1310
1320	-999	-999	-999	-999	-999	-999	-999	-1.17	1.29	-999	-999	-999	-999	-999	-999	-999	-999	P95/2887
1324	-999	-999	-999	4.44	-999	0.45	3.8	-999	-999	-999	-999	0.45	3.8	-999	-999	-999	-999	MD95-2042M99/1311
1324	-999	-999	-999	-999	-999	-999	-999	-0.58	1.49	-999	-999	-999	-999	-999	-999	-999	-999	P96/2875
1324	-999	-999	-999	-999	-999	-999	-999	-0.72	1.21	-999	-999	-999	-999	-999	-999	-999	-999	P96/3035
1328	-999	-999	-999	4.38	-999	0.68	3.74	-999	-999	-999	-999	0.68	3.74	-999	-999	-999	-999	MD95-2042M99/1312
1328	-999	-999	-999	-999	-999	-999	-999	-0.98	1.01	-999	-999	-999	-999	-999	-999	-999	-999	P96/2876
1328	-999	-999	-999	-999	-999	-999	-999	-1.01	0.98	-999	-999	-999	-999	-999	-999	-999	-999	P96/3036
1332	-999	-999	-999	4.25	-999	-999	-999	-999	-999	-2.13	4.55	-2.13	4.55	-999	-999	-999	-999	MD95-2042M99/1313
1332	-999	-999	-999	-999	-999	-999	-999	-1.05	0.99	-999	-999	-999	-999	-999	-999	-999	-999	P96/2877
1336	-999	-999	-999	4.26	-999	-999	-999	-999	-999	-2.04	4.56	-2.04	4.56	-999	-999	-999	-999	MD95-2042M99/1314
1336	-999	-999	-999	-999	-999	-999	-999	-0.93	0.9	-999	-999	-999	-999	-999	-999	-999	-999	P96/2878
1336	-999	-999	-999	-999	-999	-999	-999	-0.9	0.94	-999	-999	-999	-999	-999	-999	-999	-999	P96/3038
1338	35720	38500	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	MD95-2042M99/1317
1340	-999	-999	-999	4.28	-999	-999	-999	-999	-999	-2.01	4.58	-2.01	4.58	-999	-999	-999	-999	MD95-2042M99/1317
1340	-999	-999	-999	4.34	-999	0.71	3.7	-999	-999	-999	-999	0.71	3.7	-999	-999	-999	-999	MD95-2042M99/1316
1340	-999	-999	-999	-999	-999	-999	-999	-1.18	1.57	-999	-999	-999	-999	-999	-999	-999	-999	P95/2888
1344	-999	-999	-999	4.27	-999	-999	-999	-999	-999	-2.05	4.57	-2.05	4.57	-999	-999	-999	-999	MD95-2042M99/1315
1344	-999	-999	-999	-999	-999	-999	-999	-0.85	1.78	-999	-999	-999	-999	-999	-999	-999	-999	P96/2879
1344	-999	-999	-999	-999	-999	-999	-999	-0.86	1.92	-999	-999	-999	-999	-999	-999	-999	-999	P96/3039
1348	-999	-999	-999	4.28	-999	-999	-999	-999	-999	-1.99	4.58	-1.99	4.58	-999	-999	-999	-999	MD95-2042M99/1318
1348	-999	-999	-999	-999	-999	-999	-999	-0.75	2.01	-999	-999	-999	-999	-999	-999	-999	-999	P96/2880
1348	-999	-999	-999	-999	-999	-999	-999	-1.06	1.74	-999	-999	-999	-999	-999	-999	-999	-999	P96/3040
1352	-999	-999	-999	4.32	-999	-999	-999	-999	-999	-1.97	4.62	-1.97	4.62	-999	-999	-999	-999	MD95-2042M99/1319
1352	-999	-999	-999	-999	-999	-999	-999	-0.74	2.01	-999	-999	-999	-999	-999	-999	-999	-999	P96/2881
1352	-999	-999	-999	-999	-999	-999	-999	-1.03	2.03	-999	-999	-999	-999	-999	-999	-999	-999	P96/3041
1356	-999	-999	-999	4.23	-999	-999	-999	-999	-999	-1.86	4.53	-1.86	4.53	-999	-999	-999	-999	MD95-2042M99/1320
1356	-999	-999	-999	-999	-999	-999	-999	-0.53	2.26	-999	-999	-999	-999	-999	-999	-999	-999	P96/2882
1356	-999	-999	-999	-999	-999	-999	-999	-0.68	2.06	-999	-999	-999	-999	-999	-999	-999	-999	P96/3042
1360	-999	-999	-999	4.41	-999	-999	-999	-999	-999	-1.79	4.71	-1.79	4.71	-999	-999	-999	-999	MD95-2042M99/1321
1360	-999	-999	-999	-999	-999	-999	-999	-0.98	2.25	-999	-999	-999	-999	-999	-999	-999	-999	P95/2889
1364	-999	-999	-999	4.62	-999	-999	-999	-999	-999	-1.49	4.92	-1.49	4.92	-999	-999	-999	-999	MD95-2042M99/1322
1364	-999	-999	-999	4.27	-999	0.04	3.63	-999	-999	-999	-999	0.04	3.63	-999	-999	-999	-999	MD95-2042M99/1323
1364	-999	-999	-999	-999	-999	-999	-999	-0.71	2.33	-999	-999	-999	-999	-999	-999	-999	-999	P96/2883
1368	-999	-999	-999	4.45	-999	-999	-999	-999	-999	-1.46	4.75	-1.46	4.75	-999	-999	-999	-999	MD95-2042M99/1324
1368	-999	-999	-999	-999	-999	-999	-999	-0.58	2.16	-999	-999	-999	-999	-999	-999	-999	-999	P96/2884
1368	-999	-999	-999	-999	-999	-999	-999	-0.99	1.63	-999	-999	-999	-999	-999	-999	-999	-999	P96/3044
1372	-999	-999	-999	4.53	-999	-999	-999	-999	-999	-1.82	4.83	-1.82	4.83	-999	-999	-999	-999	MD95-2042M99/1325
1372	-999	-999	-999	-999	-999	-999	-999	-0.71	2	-999	-999	-999	-999	-999	-999	-999	-999	P96/2885
1376	-999	-999	-999	4.65	-999	-999	-999	-999	-999	-1.65	4.95	-1.65	4.95	-999	-999	-999	-999	MD95-2042M99/1326
1376	-999	-999	-999	4.39	-999	0.03	3.75	-999	-999	-999	-999	0.03	3.75	-999	-999	-999	-999	MD95-2042M99/1327
1376	-999	-999	-999	-999	-999	-999	-999	-0.63	2	-999	-999	-999	-999	-999	-999	-999	-999	P96/2886
1380	-999	-999	-999	4.58	-999	-999	-999	-999	-999	-1.66	4.88	-1.66	4.88	-999	-999	-999	-999	MD95-2042M99/1328
1380	-999	-999	-999	-999	-999	-999	-999	-0.94	2.08	-999	-999	-999	-999	-999	-999	-999	-999	P95/2890
1384	-999	-999	-999	4.57	-999	-999	-999	-999	-999	-1.62	4.87	-1.62	4.87	-999	-999	-999	-999	MD95-2042M99/1329
1384	-999	-999	-999	-999	-999	-999	-999	-0.64	2.38	-999	-999	-999	-999	-999	-999	-999	-999	P96/2887
1388	-999	-999	-999	4.64	-999	-999	-999	-999	-999	-1.61	4.94	-1.61	4.94	-999	-999	-999	-999	MD95-2042M99/1330
1388	-999	-999	-999	-999	-999	-999	-999	-0.6	2.51	-999	-999	-999	-999	-999	-999	-999	-999	P96/2888
1390	-999	-999	-999	-999	-999	-999	-999	-0.95	2.49	-999	-999	-999	-999	-999	-999	-999	-999	P96/2889
1392	-999	-999	-999	4.67	-999	-999	-999	-999	-999	-1.6	4.97	-1.6	4.97	-999	-999	-999	-999	MD95-2042M99/1331
1396	-999	-999	-999	4.58	-999	-999	-999	-999	-999	-1.84	4.88	-1.84	4.88	-999	-999	-999	-999	MD95-2042M99/1332
1396	-999	-999	-999	-999	-999	-999	-999	-0.53	2.68	-999	-999	-999	-999	-999	-999	-999	-999	P96/2890
1400	-999	-999	-999	4.72	-999	-999	-999	-999	-999	-1.45	5.02	-1.45	5.02	-999	-999	-999	-999	MD95-2042M99/1334
1400	-999	-999	-999	4.58	-999	0.34	3.94	-999	-999	-999	-999	0.34	3.94	-999	-999	-999	-999	MD95-2042M99/1333
1400	-999	-999	-999	-999	-999	-999	-999	-1.18	2.06	-999	-999	-999	-999	-999	-999	-999	-999	P95/2891
1404	-999	-999	-999	4.73	-999	-999	-999	-999	-999	-1.51	5.03	-1.51	5.03	-999	-999	-999	-999	MD95-2042M99/3121
1404	-999	-999	-999	-999	-999	-999	-999	-0.62	1.74	-999	-999	-999	-999	-999	-999	-999	-999	S99/2481
1408	-999	-999	-999	4.41	-999	-999	-999	-999	-999	-1.6	4.71	-1.6	4.71	-999	-999	-999	-999	MD95-2042M99/3122
1408	-999	-999	-999	-999	-999	-999	-999	-0.6	1.85	-999	-999	-999	-999	-999	-999	-999	-999	S99/2482
1412	-999	-999	-999	4.82	-999	-999	-999	-999	-999	-1.54	5.12	-1.54	5.12	-999	-999	-999	-999	MD95-2042M99/3123
1412	-999	-999	-999	-999	-999	-999	-999	-0.67	1.62	-999	-999	-999	-999	-999	-999	-999	-999	S99/2483
1416	-999	-999	-999	4.63	-999	-999	-999	-999	-999	-1.71	4.93	-1.71	4.93	-999	-999	-999	-999	MD95-2042M99/3125
1416	-999	-999	-999	4.59	-999	0.36	3.95	-999	-999	-999	-999	0.36	3.95	-999	-999	-999	-999	MD95-2042M99/3124
1416	-999	-999	-999	-999	-999	-999	-999	-0.83	2.1	-999	-999	-999	-999	-999	-999	-999	-999	S99/2484
1420	-999	-999	-999	4.69	-999	-999	-999	-999	-999	-1.56	4.99	-1.56	4.99	-999	-999	-999	-999	MD95-2042M99/1335
1420	-999	-999	-999	-999	-999	-999	-999	-1.34	1.53	-999	-999	-999	-999	-999	-999	-999	-999	P95/2892
1424	-999	-999	-999	4.69	-999	-999	-999	-999	-999	-1.53	4.99	-1.53	4.99	-999	-999	-999	-999	MD95-2042M99/3126
1424	-999	-999	-999	-999	-999	-999	-999	-0.09	1.47	-999	-999	-999	-999	-999	-999	-999	-999	S99/2485
1428	-999	-999	-999	4.66	-999	-999	-999	-999	-999	-1.67	4.96	-1.67	4.96	-999	-999	-999	-999	MD95-2042M99/3127
1428	-999	-999	-999	4.55	-999	0.48	3.91	-999	-999	-999	-999	0.48	3.91	-999	-999	-999	-999	MD95-2042M99/3128
1428	-999	-999	-999	-999	-999	-999	-999	-0.76	1.27	-999	-999	-999	-999	-999	-999	-999	-999	S99/2486
1432	-999	-999	-999	4.46	-999	-999	-999	-999	-999	-1.75	4.76	-1.75	4.76	-999	-999	-999	-999	MD95-2042M99/3129
1432	-999	-999	-999	4.67	-999	0.47	4.03	-999	-999	-999	-999	0.47	4.03	-999	-999	-999	-999	MD95-2042M99/3130
1432	-999	-999	-999	-999	-999	-999	-999	-0.76	1.81	-999	-999	-999	-999	-999	-999	-999	-999	S99/2487
1436	-999	-999	-999	4.49	-999	-999	-999	-999	-999	-1.76	4.79	-1.76	4.79	-999	-999	-999	-999	MD95-2042M99/3197
1436	-999	-999	-999	-999	-999	-999	-999	-0.7	1.38	-999	-999	-999	-999	-999	-999	-999	-999	S99/2488
1440	-999	-999	-999	4.52	-999	-999	-999	-999	-999	-1.67	4.82	-1.67	4.82	-999	-999	-999	-999	MD95-2042M99/1336
1440	-999	-999	-999	-999	-999	-999	-999	-1.56	1.33	-999	-999	-999	-999	-999	-999	-999	-999	P95/2893
1442	38970	41220	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	MD95-2042M99/3132
1444	-999	-999	-999	4.58	-999	-999	-999	-999	-999	-1.82	4.88	-1.82	4.88	-999	-999	-999	-999	MD95-2042M99/3132
1444	-999	-999	-999	-999	-999	-999	-999	-0.91	2.05	-999	-999	-999	-999	-999	-999	-999	-999	S99/2489
1448	-999	-999	-999	4.2	-999	-999	-999	-999	-999	-1.51	4.5	-1.51	4.5	-999	-999	-999	-999	MD95-2042M99/3133
1448	-999	-999	-999	-999	-999	-999	-999	-0.97	2.18	-999	-999	-999	-999	-999	-999	-999	-999	S99/2490
1452	-999	-999	-999	4.62	-999	-999	-999	-999	-999	-1.71	4.92	-1.71	4.92	-999	-999	-999	-999	MD95-2042M99/3195
1452	-999	-999	-999	4.67	-999	-999	-999	-999	-999	-1.5	4.97	-1.5	4.97	-999	-999	-999	-999	MD95-2042M99/3196
1452	-999	-999	-999	-999	-999	-999	-999	-1.03	2.33	-999	-999	-999	-999	-999	-999	-999	-999	S99/2491
1456	-999	-999	-999	4.82	-999	-999	-999	-999	-999	-1.51	5.12	-1.51	5.12	-999	-999	-999	-999	MD95-2042M99/3135
1456	-999	-999	-999	-999	-999	-999	-999	-1.03	2.08	-999	-999	-999	-999	-999	-999	-999	-999	S99/2492
1460	-999	-999	-999	4.8	-999	-999	-999	-999	-999	-1.47	5.1	-1.47	5.1	-999	-999	-999	-999	MD95-2042M99/1337
1460	-999	-999	-999	4.7	-999	-999	-999	-999	-999	-999	-999	-0.96	4.85	-0.96	4.85	-999	-999	MD95-2042M99/1338
1460	-999	-999	-999	-999	-999	-999	-999	-1.09	1.89	-999	-999	-999	-999	-999	-999	-999	-999	P95/2894
1464	-999	-999	-999	4.73	-999	-999	-999	-999	-999	-1.7	5.03	-1.7	5.03	-999	-999	-999	-999	MD95-2042M99/3136
1464	-999	-999	-999	4.58	-999	0.48	3.94	-999	-999	-999	-999	0.48	3.94	-999	-999	-999	-999	MD95-2042M99/3137
1464	-999	-999	-999	-999	-999	-999	-999	-1.05	2.04	-999	-999	-999	-999	-999	-999	-999	-999	M99/3376
1464	-999	-999	-999	-999	-999	-999	-999	-0.85	2.11	-999	-999	-999	-999	-999	-999	-999	-999	M99/3377
1468	-999	-999	-999	4.47	-999	0.6	3.83	-999	-999	-999	-999	0.6	3.83	-999	-999	-999	-999	MD95-2042M99/3138
1468	-999	-999	-999	4.65	-999	-999	-999	-999	-999	-999	-999	-1.01	4.8	-1.01	4.8	-999	-999	MD95-2042M99/3139
1468	-999	-999	-999	-999	-999	-999	-999	-0.96	2	-999	-999	-999	-999	-999	-999	-999	-999	S99/2494
1472	-999	-999	-999	4.48	-999	-999	-999	-999	-999	-1.69	4.78	-1.69	4.78	-999	-999	-999	-999	MD95-2042M99/3140
1472	-999	-999	-999	4.58	-999	0.68	3.94	-999	-999	-999	-999	0.68	3.94	-999	-999	-999	-999	MD95-2042M99/3141
1472	-999	-999	-999	-999	-999	-999	-999	-0.79	1.43	-999	-999	-999	-999	-999	-999	-999	-999	S99/2495
1476	-999	-999	-999	4.68	-999	-999	-999	-999	-999	-1.55	4.98	-1.55	4.98	-999	-999	-999	-999	MD95-2042M99/3198
1476	-999	-999	-999	4.77	-999	-999	-999	-999	-999	-2.03	5.07	-2.03	5.07	-999	-999	-999	-999	MD95-2042M99/3201
1476	-999	-999	-999	4.53	-999	0.62	3.89	-999	-999	-999	-999	0.62	3.89	-999	-999	-999	-999	MD95-2042M99/3199
1476	-999	-999	-999	4.92	-999	-999	-999	-999	-999	-999	-999	-0.61	5.07	-0.61	5.07	-999	-999	MD95-2042M99/3200
1476	-999	-999	-999	-999	-999	-999	-999	-0.94	1.24	-999	-999	-999	-999	-999	-999	-999	-999	S99/2496
1480	-999	-999	-999	4.54	-999	0.62	3.9	-999	-999	-999	-999	0.62	3.9	-999	-999	-999	-999	MD95-2042M99/1339
1480	-999	-999	-999	4.54	-999	0.76	3.9	-999	-999	-999	-999	0.76	3.9	-999	-999	-999	-999	MD95-2042M99/1340
1480	-999	-999	-999	-999	-999	-999	-999	-1.08	1.55	-999	-999	-999	-999	-999	-999	-999	-999	P95/2895
1484	-999	-999	-999	4.31	-999	-999	-999	-999	-999	-1.91	4.61	-1.91	4.61	-999	-999	-999	-999	MD95-2042M99/3143
1484	-999	-999	-999	4.46	-999	0.42	3.82	-999	-999	-999	-999	0.42	3.82	-999	-999	-999	-999	MD95-2042M99/3144
1484	-999	-999	-999	-999	-999	-999	-999	-1.1	1.27	-999	-999	-999	-999	-999	-999	-999	-999	S99/2497
1486	40830	42630	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	MD95-2042M99/3145
1488	-999	-999	-999	4.49	-999	-999	-999	-999	-999	-1.59	4.79	-1.59	4.79	-999	-999	-999	-999	MD95-2042M99/3145
1488	-999	-999	-999	-999	-999	-999	-999	-0.8	2.03	-999	-999	-999	-999	-999	-999	-999	-999	S99/2498
1492	-999	-999	-999	4.53	-999	-999	-999	-999	-999	-1.74	4.83	-1.74	4.83	-999	-999	-999	-999	MD95-2042M99/3146
1492	-999	-999	-999	4.56	-999	0.37	3.92	-999	-999	-999	-999	0.37	3.92	-999	-999	-999	-999	MD95-2042M99/3147
1492	-999	-999	-999	-999	-999	-999	-999	-1.12	1.75	-999	-999	-999	-999	-999	-999	-999	-999	S99/2499
1496	-999	-999	-999	4.65	-999	-999	-999	-999	-999	-1.76	4.95	-1.76	4.95	-999	-999	-999	-999	MD95-2042M99/3148
